HHID,plotID,A,animal_value_p_sell,area_planted,chem_fert,cons_value_p_sell,cropID,farm_capital,food_prod_value_p_sell,gift_value_p_sell,hhlabor,hired_labor,k,l,lnA,lnk,lnl,lnm,lny,lny_over_A,m,org_fert,pesticides,season,seed_cost,seeds_value_p_sell,sell_value_p_sell,stored_value_p_sell,total2_value_p_sell,total_value_p_sell,trans_cost,y,y_over_A,inflation,region
H29509-04-01,4.0,0.200000002980232,0.0,0.200000002980232,,76.73317151071552,610.0,22000.0,0.0,0.0,29.0,0.0,7.913108312042537,29.0,-1.6094378975329406,2.068520664394182,3.367295829986474,3.582648397023957,4.340334098721474,13.880049064200685,35.968674145647896,,,2,35.968674145647896,0.0,0.0,0.0,76.73317151071552,213333.33333333334,0.0,76.73317151071552,1066666.6507720964,1.0747256362995772,4
H29511-04-01,1.0,0.400000005960464,0.0,0.400000005960464,,56.650661779395435,741.0,8000.0,0.0,0.0,52.0,0.0,2.877493931651832,52.0,-0.9162907169729952,1.056919752715702,3.9512437185814275,,4.036903669301553,12.88347145422082,0.0,,,2,,0.0,0.0,0.0,56.650661779395435,168000.0,0.0,56.650661779395435,393749.99413266836,1.0747256362995772,4
H29511-04-01,2.0,0.25,0.0,0.25,,29.72603406556189,620.0,8000.0,0.0,0.0,28.0,0.0,2.877493931651832,28.0,-1.3862943611198906,1.056919752715702,3.332204510175204,,3.3920232297114428,12.708594658777605,0.0,,,2,,0.0,0.0,0.0,29.72603406556189,82644.23076923077,0.0,29.72603406556189,330576.92307692306,1.0747256362995772,4
H29511-04-01,3.0,0.200000002980232,0.0,0.200000002980232,,0.0,210.0,8000.0,0.0,0.0,42.0,0.0,2.877493931651832,42.0,-1.6094378975329406,1.056919752715702,3.7376696182833684,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0747256362995772,4
H29602-04-01,1.0,0.30000001192092896,0.0,0.30000001192092896,,223.3481997472052,741.0,19500.0,0.0,11.755168407747641,21.0,0.0,7.053101044648586,21.0,-1.2039727645895069,1.953467384601313,3.044522437723423,,5.460025281921295,14.588700406461326,0.0,,,2,,0.0,0.0,0.0,235.10336815495285,650000.0,0.0,235.10336815495285,2166666.580571072,1.068751023535368,4
H29602-04-01,2.0,0.100000001490116,0.0,0.100000001490116,,0.0,811.0,19500.0,0.0,0.0,12.0,0.0,7.053101044648586,12.0,-2.302585078092886,1.953467384601313,2.4849066497880004,,2.9438660886291896,13.171153526672601,0.0,,,2,,0.0,18.989118197130804,0.0,18.989118197130804,52500.0,0.0,18.989118197130804,524999.9921768912,1.068751023535368,4
H29602-04-01,4.0,0.200000002980232,0.0,0.200000002980232,,0.0,620.0,19500.0,0.0,0.0,13.0,0.0,7.053101044648586,13.0,-1.6094378975329406,1.953467384601313,2.5649493574615367,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068751023535368,4
H29602-04-03,1.0,1.0,0.0,1.0,,231.54901308221815,741.0,25000.0,0.0,0.0,15.0,0.0,8.905731272393007,15.0,0.0,2.186695032672996,2.70805020110221,,5.9147951999402135,13.854731271117556,0.0,,,2,,0.0,138.92940784933091,0.0,370.47842093154907,1040000.0,0.0,370.47842093154907,1040000.0,1.0851567104844395,4
H29602-04-03,2.0,0.5,0.0,0.5,,16.624031708466948,210.0,25000.0,0.0,0.0,10.0,4.0,8.905731272393007,14.0,-0.6931471805599453,2.186695032672996,2.6390573296152584,,4.063612310241358,12.696695561978645,0.0,,,2,,0.0,33.248063416933896,8.312015854233474,58.18411097963431,163333.33333333334,0.0,58.18411097963431,326666.6666666667,1.0851567104844395,4
H29602-04-03,3.0,0.5,0.0,0.5,,14.249170035828811,141.0,25000.0,0.0,0.0,8.0,0.0,8.905731272393007,8.0,-0.6931471805599453,2.186695032672996,2.0794415416798357,,3.3498458424786772,11.982929094215963,0.0,,,2,,0.0,0.0,14.249170035828811,28.498340071657623,80000.0,0.0,28.498340071657623,160000.0,1.0851567104844395,4
H29603-04-01,1.0,0.30000001192092896,0.0,0.30000001192092896,,10.850924684074746,141.0,8500.0,0.0,0.0,71.0,0.0,3.074428660487845,71.0,-1.2039727645895069,1.1231190825278827,4.2626798770413155,1.755641641271393,2.3842503006937674,11.5129254252338,5.787159831506531,,,2,5.787159831506531,0.0,0.0,0.0,10.850924684074746,30000.0,0.0,10.850924684074746,99999.99602635717,1.068751023535368,4
H29603-04-01,2.0,0.30000001192092896,0.0,0.30000001192092896,,8.439608087613692,210.0,8500.0,0.0,0.0,34.0,0.0,3.074428660487845,34.0,-1.2039727645895069,1.1231190825278827,3.5263605246161616,2.3152574292068158,3.231548161080971,12.360223285621004,10.12752970513643,,,2,10.12752970513643,0.0,16.879216175227384,0.0,25.318824262841076,70000.0,0.0,25.318824262841076,233333.32406150008,1.068751023535368,4
H29603-04-01,3.0,0.5,0.0,0.5,,86.08400249365965,741.0,8500.0,0.0,0.0,73.0,0.0,3.074428660487845,73.0,-0.6931471805599453,1.1231190825278827,4.290459441148391,,4.4553235927030865,13.073173133213556,0.0,,,2,,0.0,0.0,0.0,86.08400249365965,238000.0,0.0,86.08400249365965,476000.0,1.068751023535368,4
H29603-04-01,5.0,0.5,0.0,0.5,,3.255277405222424,150.0,8500.0,0.0,6.510554810444848,29.0,14.0,3.074428660487845,43.0,-0.6931471805599453,1.1231190825278827,3.7612001156935624,1.755641641271393,2.278889785035941,10.896739325546411,5.787159831506531,,,2,5.787159831506531,0.0,0.0,0.0,9.765832215667272,27000.0,0.0,9.765832215667272,54000.0,1.068751023535368,4
H29604-04-01,2.0,0.30000001192092896,0.0,0.30000001192092896,,108.50924684074745,141.0,20000.0,0.0,0.0,80.0,0.0,7.233949789383165,80.0,-1.2039727645895069,1.978785192585603,4.382026634673881,,4.974517466139594,14.103192590679626,0.0,,,2,,0.0,0.0,36.169748946915824,144.6789957876633,400000.0,0.0,144.6789957876633,1333333.280351429,1.068751023535368,4
H29604-04-01,3.0,0.200000002980232,0.0,0.200000002980232,,89.67663236502158,620.0,20000.0,0.0,0.0,48.0,0.0,7.233949789383165,48.0,-1.6094378975329406,1.978785192585603,3.871201010907891,,4.4962102263752985,14.030350483858765,0.0,,,2,,0.0,0.0,0.0,89.67663236502158,247932.6923076923,0.0,89.67663236502158,1239663.4430660384,1.068751023535368,4
H29606-04-01,2.0,0.200000002980232,0.0,0.200000002980232,,5.425462342037373,141.0,6500.0,0.0,16.27638702611212,0.0,6.0,2.351033681549528,6.0,-1.6094378975329406,0.8548550959332032,1.791759469228055,,3.482862589361877,13.017002846845342,0.0,,,2,,0.0,0.0,10.850924684074746,32.55277405222424,90000.0,0.0,32.55277405222424,449999.9932944781,1.068751023535368,4
H29607-04-01,2.0,0.25,0.0,0.25,,35.62292508957203,141.0,27000.0,0.0,0.0,27.0,0.0,9.618189774184447,27.0,-1.3862943611198906,2.2636560738091247,3.295836866004329,,5.5188995428482,14.845129975145433,0.0,,,2,,0.0,0.0,213.73755053743213,249.3604756270042,800000.0,0.0,249.3604756270042,2800000.0,1.0851567104844395,4
H29607-04-01,3.0,0.30000001192092896,0.0,0.30000001192092896,,0.0,310.0,27000.0,0.0,0.0,24.0,0.0,9.618189774184447,24.0,-1.2039727645895069,2.2636560738091247,3.1780538303479458,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0851567104844395,4
H29607-04-01,5.0,0.30000001192092896,0.0,0.30000001192092896,,29.44029241777611,620.0,27000.0,0.0,0.0,23.0,0.0,9.618189774184447,23.0,-1.2039727645895069,2.2636560738091247,3.1354942159291497,,3.382364226480372,12.52627306224722,0.0,,,2,,0.0,0.0,0.0,29.44029241777611,82644.23076923077,0.0,29.44029241777611,275480.7582841474,1.0851567104844395,4
H29608-04-01,2.0,0.5,0.0,0.5,,35.62292508957203,141.0,14000.0,0.0,35.62292508957203,80.0,0.0,4.987209512540084,80.0,-0.6931471805599453,1.6068765374200542,4.382026634673881,,5.182427306226987,13.815510557964274,0.0,,,2,,0.0,0.0,106.86877526871606,178.11462544786013,500000.0,0.0,178.11462544786013,1000000.0,1.0851567104844395,4
H29608-04-01,3.0,0.25,0.0,0.25,,10.39001981779184,210.0,14000.0,0.0,0.0,39.0,0.0,4.987209512540084,39.0,-1.3862943611198906,1.6068765374200542,3.6635616461296463,,2.340845712500254,11.667076144797488,0.0,,,2,,0.0,0.0,0.0,10.39001981779184,29166.666666666668,0.0,10.39001981779184,116666.66666666667,1.0851567104844395,4
H29608-04-02,2.0,0.5,0.0,0.5,,4.274751010748643,510.0,23000.0,0.0,0.0,26.0,0.0,8.193272770601567,26.0,-0.6931471805599453,2.1033134237339453,3.258096538021482,,3.398636006648109,12.031719258385396,0.0,,,2,,0.0,25.648506064491862,0.0,29.9232570752405,84000.0,0.0,29.9232570752405,168000.0,1.0851567104844395,4
H29609-04-01,1.0,1.0,0.0,1.0,,347.32351962332723,741.0,21000.0,0.0,0.0,15.0,0.0,7.480814268810125,15.0,0.0,2.012341645528218,2.70805020110221,,5.850256678802642,13.790192749979985,0.0,,,2,,0.0,0.0,0.0,347.32351962332723,975000.0,0.0,347.32351962332723,975000.0,1.0851567104844395,4
H29609-04-01,3.0,0.5,0.0,0.5,,0.0,630.0,21000.0,0.0,0.0,5.0,0.0,7.480814268810125,5.0,-0.6931471805599453,2.012341645528218,1.6094379124341003,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0851567104844395,4
H29609-04-01,4.0,0.5,0.0,0.5,,17.811462544786014,141.0,21000.0,0.0,0.0,21.0,0.0,7.480814268810125,21.0,-0.6931471805599453,2.012341645528218,3.044522437723423,,3.572989393792887,12.206072645530174,0.0,,,2,,0.0,0.0,17.811462544786014,35.62292508957203,100000.0,0.0,35.62292508957203,200000.0,1.0851567104844395,4
H29609-04-02,1.0,0.150000005960464,0.0,0.150000005960464,,1.66240319561843,210.0,5000.0,0.0,0.0,0.0,6.0,1.7811462544786014,6.0,-1.8971199451494554,0.5772571202388959,1.791759469228055,1.6758694089070056,2.3000237204635257,12.137079736790323,5.343438763435804,,,2,5.343438763435804,0.0,8.312015854233474,0.0,9.974419049851901,28000.00111262014,0.0,9.974419049851901,186666.65971279226,1.0851567104844395,4
H29609-04-02,2.0,0.100000001490116,0.0,0.100000001490116,,0.0,310.0,5000.0,0.0,0.0,0.0,5.0,1.7811462544786014,5.0,-2.302585078092886,0.5772571202388959,1.6094379124341003,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0851567104844395,4
H29610-04-01,2.0,0.75,0.0,0.75,,4.156007927116737,210.0,39000.0,0.0,0.0,0.0,12.0,13.89294078493309,12.0,-0.2876820724517809,2.631380853934442,2.4849066497880004,,3.9094616304141,12.137079774043222,0.0,,,2,,0.0,41.56007927116736,4.156007927116737,49.87209512540084,233333.33333333334,0.0,49.87209512540084,186666.66666666666,1.0851567104844395,4
H29610-04-01,3.0,0.5,0.0,0.5,,0.0,141.0,39000.0,0.0,0.0,0.0,18.0,13.89294078493309,18.0,-0.6931471805599453,2.631380853934442,2.8903717578961645,,4.266136574352832,12.89921982609012,0.0,,,2,,0.0,35.62292508957203,35.62292508957203,71.24585017914406,200000.0,0.0,71.24585017914406,400000.0,1.0851567104844395,4
H29611-04-01,1.0,0.5,0.0,0.5,,0.0,141.0,27000.0,0.0,0.0,0.0,11.0,9.618189774184447,11.0,-0.6931471805599453,2.2636560738091247,2.3978952727983707,,3.4676288781350606,12.100712129872347,0.0,,,2,,0.0,32.06063258061482,0.0,32.06063258061482,90000.0,0.0,32.06063258061482,180000.0,1.0851567104844395,4
H29611-04-01,3.0,0.25,0.0,0.25,,10.686877526871609,141.0,27000.0,0.0,0.0,0.0,10.0,9.618189774184447,10.0,-1.3862943611198906,2.2636560738091247,2.302585092994046,,3.062163770026896,12.388394202324129,0.0,,,2,,0.0,3.562292508957203,7.124585017914406,21.373755053743217,60000.0,0.0,21.373755053743217,240000.0,1.0851567104844395,4
H29701-04-01,1.0,0.30000001192092896,0.0,0.30000001192092896,,0.0,630.0,31000.0,0.0,0.0,28.0,0.0,11.166239800127446,28.0,-1.2039727645895069,2.412894922577988,3.332204510175204,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0731904059908903,4
H29701-04-01,2.0,0.5,0.0,0.5,,26.460940469284644,620.0,31000.0,0.0,0.0,22.0,0.0,11.166239800127446,22.0,-0.6931471805599453,2.412894922577988,3.091042453358316,,3.275669701112035,11.897664442561275,0.0,,,2,,0.0,0.0,0.0,26.460940469284644,73461.53846153847,0.0,26.460940469284644,146923.07692307694,1.0731904059908903,4
H29701-04-01,3.0,0.5,0.0,0.5,,36.02012838750789,141.0,31000.0,0.0,0.0,60.0,0.0,11.166239800127446,60.0,-0.6931471805599453,2.412894922577988,4.0943445622221,,5.088155300857207,13.710150042306449,0.0,,,2,,0.0,72.04025677501578,54.03019258126183,162.0905777437855,450000.0,0.0,162.0905777437855,900000.0,1.0731904059908903,4
H29701-04-01,4.0,0.5,0.0,0.5,,13.507548145315457,222.0,31000.0,0.0,0.0,10.0,0.0,11.166239800127446,10.0,-0.6931471805599453,2.412894922577988,2.302585092994046,,4.395008120297262,13.017002861746503,0.0,,,2,,13.507548145315457,54.03019258126183,0.0,81.04528887189275,225000.0,0.0,81.04528887189275,450000.0,1.0731904059908903,4
H29701-04-01,5.0,0.30000001192092896,0.0,0.30000001192092896,,0.0,210.0,31000.0,0.0,0.0,56.0,0.0,11.166239800127446,56.0,-1.2039727645895069,2.412894922577988,4.02535169073515,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0731904059908903,4
H29702-04-01,3.0,0.5,0.0,0.5,,36.02012838750789,141.0,17000.0,0.0,0.0,25.0,0.0,6.123421825876341,25.0,-0.6931471805599453,1.8121210621490575,3.2188758248682006,,3.584077904080933,12.206072645530174,0.0,,,2,,0.0,0.0,0.0,36.02012838750789,200000.0,0.0,36.02012838750789,200000.0,1.0731904059908903,4
H29702-04-02,1.0,0.200000002980232,0.0,0.200000002980232,,55.486102844688105,741.0,12000.0,0.0,0.0,10.0,0.0,4.2681617572837,10.0,-1.6094378975329406,1.4511832327409304,2.302585092994046,,4.016132590202467,13.567049183764615,0.0,,,2,,0.0,0.0,0.0,55.486102844688105,156000.0,0.0,55.486102844688105,779999.9883770954,1.0868319920274512,4
H29703-04-01,1.0,0.25,0.0,0.25,,117.06541725940065,741.0,10000.0,0.0,23.41308345188013,18.0,6.0,3.602012838750789,24.0,-1.3862943611198906,1.281492811086887,3.1780538303479458,,5.281526693837747,14.596668615846932,0.0,,,2,,0.0,56.191400284512305,0.0,196.66990099579309,546000.0,0.0,196.66990099579309,2184000.0,1.0731904059908903,4
H29703-04-01,2.0,0.30000001192092896,0.0,0.30000001192092896,,7.204025677501578,510.0,10000.0,0.0,2.8816102710006315,52.0,10.0,3.602012838750789,62.0,-1.2039727645895069,1.281492811086887,4.127134385045092,,3.456244532571048,12.58906485804985,0.0,,,2,,0.0,21.612077032504736,0.0,31.69771298100694,88000.0,0.0,31.69771298100694,293333.32167731435,1.0731904059908903,4
H29703-04-01,3.0,0.400000005960464,0.0,0.400000005960464,,36.02012838750789,141.0,10000.0,0.0,0.0,33.0,12.0,3.602012838750789,45.0,-0.9162907169729952,1.281492811086887,3.8066624897703196,,4.836840872576301,13.681979150438591,0.0,,,2,,0.0,36.02012838750789,54.03019258126183,126.0704493562776,350000.0,0.0,126.0704493562776,874999.9869614852,1.0731904059908903,4
H29703-04-01,4.0,0.25,0.0,0.25,,18.010064193753944,141.0,10000.0,0.0,0.0,25.0,0.0,3.602012838750789,25.0,-1.3862943611198906,1.281492811086887,3.2188758248682006,,3.584077904080933,12.89921982609012,0.0,,,2,,0.0,0.0,18.010064193753944,36.02012838750789,100000.0,0.0,36.02012838750789,400000.0,1.0731904059908903,4
H29704-04-01,2.0,0.75,0.0,0.75,,18.010064193753944,141.0,219000.0,0.0,0.0,42.0,22.0,78.88408116864228,64.0,-0.2876820724517809,4.367979447909343,4.1588830833596715,,4.970372265200823,13.1869018985419,0.0,,,2,,0.0,72.04025677501578,54.03019258126183,144.08051355003155,400000.0,0.0,144.08051355003155,533333.3333333334,1.0731904059908903,4
H29704-04-01,3.0,1.0,0.0,1.0,54.03019258126183,0.0,811.0,219000.0,0.0,0.0,24.0,10.0,78.88408116864228,34.0,0.0,4.367979447909343,3.5263605246161616,3.989543012189097,3.6328680682503647,11.56171562913966,54.03019258126183,,,2,,0.0,37.821134806883286,0.0,37.821134806883286,105000.0,0.0,37.821134806883286,105000.0,1.0731904059908903,4
H29705-04-01,1.0,0.5,0.0,0.5,,114.18380698840002,741.0,28000.0,0.0,0.0,69.0,0.0,10.08563594850221,69.0,-0.6931471805599453,2.3111122282680454,4.23410650459726,,4.737809491970122,13.359804233419363,0.0,,,2,,0.0,0.0,0.0,114.18380698840002,317000.0,0.0,114.18380698840002,634000.0,1.0731904059908903,4
H29705-04-01,2.0,1.0,0.0,1.0,,0.0,811.0,28000.0,0.0,0.0,68.0,0.0,10.08563594850221,68.0,0.0,2.3111122282680454,4.219507705176107,,5.319267021820593,13.248114582709889,0.0,,,2,,0.0,204.23412795716973,0.0,204.23412795716973,567000.0,7.204025677501578,204.23412795716973,567000.0,1.0731904059908903,4
H29705-04-01,3.0,0.200000002980232,0.0,0.200000002980232,,19.18071836634795,630.0,28000.0,0.0,0.0,16.0,0.0,10.08563594850221,16.0,-1.6094378975329406,2.3111122282680454,2.772588722239781,,2.953905522682376,12.492190981104612,0.0,,,2,,0.0,0.0,0.0,19.18071836634795,53250.0,0.0,19.18071836634795,266249.99603256624,1.0731904059908903,4
H29705-04-01,4.0,0.5,0.0,0.5,,79.38282140785394,620.0,28000.0,0.0,3.9691410703926966,52.0,0.0,10.08563594850221,52.0,-0.6931471805599453,2.3111122282680454,3.9512437185814275,,4.423072153949577,13.045066895398817,0.0,,,2,,0.0,0.0,0.0,83.35196247824663,231403.84615384616,0.0,83.35196247824663,462807.6923076923,1.0731904059908903,4
H29705-04-01,5.0,0.5,0.0,0.5,,28.816102710006312,141.0,28000.0,0.0,14.408051355003156,89.0,0.0,10.08563594850221,89.0,-0.6931471805599453,2.3111122282680454,4.48863636973214,,4.459546641434833,13.081541382884074,0.0,,,2,,7.204025677501578,14.408051355003156,21.612077032504736,86.44830813001894,240000.0,0.0,86.44830813001894,480000.0,1.0731904059908903,4
H29707-04-02,1.0,0.400000005960464,0.0,0.400000005960464,,28.45441171522467,742.0,15000.0,0.0,0.0,6.0,0.0,5.335202196604625,6.0,-0.9162907169729952,1.6743267840551401,1.791759469228055,,4.957741130060912,13.815510543063114,0.0,,,2,,0.0,113.81764686089868,0.0,142.27205857612333,400000.0,0.0,142.27205857612333,999999.9850988403,1.0868319920274512,4
H29707-04-02,2.0,0.100000001490116,0.0,0.100000001490116,,0.0,812.0,15000.0,0.0,0.0,10.0,0.0,5.335202196604625,10.0,-2.302585078092886,1.6743267840551401,2.302585092994046,,2.1851524078211306,12.429216181943223,0.0,,,2,,0.0,8.892003661007708,0.0,8.892003661007708,25000.0,0.0,8.892003661007708,249999.99627471008,1.0868319920274512,4
H29707-04-02,3.0,0.5,0.0,0.5,,49.79522050164317,741.0,15000.0,0.0,12.448805125410793,10.0,5.0,5.335202196604625,15.0,-0.6931471805599453,1.6743267840551401,2.70805020110221,,5.740500469310544,14.375126345899696,0.0,,,2,,0.0,248.97610250821583,0.0,311.22012813526976,875000.0,0.0,311.22012813526976,1750000.0,1.0868319920274512,4
H29707-04-02,4.0,0.8000000119209291,0.0,0.8000000119209291,,46.238419037240085,741.0,15000.0,0.0,23.119209518620043,0.0,2.0,5.335202196604625,2.0,-0.22314353641304854,1.6743267840551401,0.6931471805599453,,4.750101765282667,12.914723997724924,0.0,,,2,,0.0,46.238419037240085,0.0,115.59604759310021,325000.0,0.0,115.59604759310021,406249.9939464033,1.0868319920274512,4
H29707-04-02,5.0,0.5,0.0,0.5,,26.128810757730346,620.0,15000.0,0.0,0.0,9.0,0.0,5.335202196604625,9.0,-0.6931471805599453,1.6743267840551401,2.1972245773362196,,3.668503674080288,12.303129550669441,0.0,,,2,,0.0,13.064405378865173,0.0,39.19321613659552,110192.3076923077,0.0,39.19321613659552,220384.6153846154,1.0868319920274512,4
H29707-04-02,6.0,0.5,0.0,0.5,,21.34080963442605,141.0,15000.0,0.0,0.0,10.0,0.0,5.335202196604625,10.0,-0.6931471805599453,1.6743267840551401,2.302585092994046,,4.264593964402128,12.89921984099128,0.0,,,2,,0.0,35.56801464403083,14.227206069614205,71.13603034807109,200000.0,0.0,71.13603034807109,400000.00596046436,1.0868319920274512,4
H29707-04-04,1.0,1.0,0.0,1.0,,10.79060224369437,741.0,14000.0,0.0,7.193734829129579,15.0,0.0,5.035614380390705,15.0,0.0,1.6165355406511246,2.70805020110221,,3.225973453085225,11.156250521031495,0.0,,,2,,0.0,7.193734829129579,0.0,25.17807190195353,70000.0,0.0,25.17807190195353,70000.0,1.0747256362995772,4
H29707-04-04,2.0,1.0,0.0,1.0,,21.581205344948756,141.0,14000.0,0.0,0.0,20.0,0.0,5.035614380390705,20.0,0.0,1.6165355406511246,2.995732273553991,,4.275795592485063,12.206072660431335,0.0,,,2,,0.0,35.968674145647896,14.387469872649145,71.9373493632458,200000.0,0.0,71.9373493632458,200000.00298023218,1.0747256362995772,4
H29708-04-01,2.0,0.30000001192092896,0.0,0.30000001192092896,,129.46757330427224,741.0,20000.0,0.0,0.0,36.0,0.0,7.113602928806167,36.0,-1.2039727645895069,1.9620088565069211,3.58351893845611,,4.863430450589671,14.008881911208384,0.0,,,2,,0.0,0.0,0.0,129.46757330427224,364000.0,0.0,129.46757330427224,1213333.2851198004,1.0868319920274512,4
H29709-04-01,1.0,2.0,0.0,2.0,,87.14163587787554,741.0,43000.0,0.0,0.0,39.0,0.0,15.29424629693326,39.0,0.6931471805599453,2.7274766986464924,3.6635616461296463,,5.253205342954748,12.501536858424009,0.0,,,2,,0.0,104.0364428337902,0.0,191.17807871166573,537500.0,0.0,191.17807871166573,268750.0,1.0868319920274512,4
H29709-04-01,4.0,0.5,0.0,0.5,,0.0,811.0,43000.0,0.0,0.0,54.0,0.0,15.29424629693326,54.0,-0.6931471805599453,2.7274766986464924,3.9889840465642745,,2.927089752550508,11.56171562913966,0.0,,,2,,0.0,18.67320768811619,0.0,18.67320768811619,78750.0,0.0,18.67320768811619,105000.0,1.0868319920274512,4
H29709-04-01,5.0,2.0,0.0,2.0,,35.56801464403083,141.0,43000.0,0.0,0.0,122.0,0.0,15.29424629693326,122.0,0.6931471805599453,2.7274766986464924,4.804021044733257,,4.957741130060912,12.206072645530174,0.0,,,2,,0.0,71.13602928806166,35.56801464403083,142.27205857612333,400000.0,0.0,142.27205857612333,200000.0,1.0868319920274512,4
H29709-04-02,1.0,0.5,0.0,0.5,,34.85665435115022,741.0,32500.0,0.0,0.0,30.0,0.0,11.559604759310021,30.0,-0.6931471805599453,2.447516672288622,3.4011973816621555,,4.451073516443585,13.085699393032737,0.0,,,2,,0.0,50.86226094096409,0.0,85.71891529211432,241000.0,0.0,85.71891529211432,482000.0,1.0868319920274512,4
H29709-04-02,2.0,0.5,0.0,0.5,,37.34641537623238,741.0,32500.0,0.0,0.0,30.0,0.0,11.559604759310021,30.0,-0.6931471805599453,2.447516672288622,3.4011973816621555,,4.425862097097089,13.060487973686241,0.0,,,2,,0.0,46.238419037240085,0.0,83.58483441347246,235000.0,0.0,83.58483441347246,470000.0,1.0868319920274512,4
H29709-04-02,3.0,0.6000000238418579,0.0,0.6000000238418579,,0.0,811.0,32500.0,0.0,0.0,20.0,0.0,11.559604759310021,20.0,-0.5108255840295616,2.447516672288622,2.995732273553991,,4.718849221778563,13.171153501837331,0.0,,,2,,0.0,112.03924612869713,0.0,112.03924612869713,315000.0,10.67040439320925,112.03924612869713,524999.9791383751,1.0868319920274512,4
H29709-04-02,4.0,0.6000000238418579,0.0,0.6000000238418579,,0.0,811.0,32500.0,0.0,0.0,23.0,0.0,11.559604759310021,23.0,-0.5108255840295616,2.447516672288622,3.1354942159291497,,3.6202369331104536,12.072541213169222,0.0,,,2,,0.0,37.34641537623238,0.0,37.34641537623238,105000.0,1.7784007322015418,37.34641537623238,174999.99304612505,1.0868319920274512,4
H29710-04-01,1.0,1.0,0.0,1.0,,0.0,812.0,182000.0,0.0,0.0,48.0,14.0,64.73378665213612,62.0,0.0,4.170283270029725,4.127134385045092,,4.3133841136703985,12.254862809699606,0.0,,,2,,0.0,74.69283075246476,0.0,74.69283075246476,210000.0,0.0,74.69283075246476,210000.0,1.0868319920274512,4
H29801-04-01,2.0,0.200000002980232,0.0,0.200000002980232,,0.0,610.0,17500.0,0.0,0.0,18.0,0.0,6.322074570374002,18.0,-1.6094378975329406,1.8440474091009573,2.8903717578961645,,,,0.0,,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0700411330335953,4
H29802-04-01,4.0,0.200000002980232,0.0,0.200000002980232,,19.26727488113982,610.0,59000.0,0.0,0.0,10.0,0.0,21.314422837260924,10.0,-1.6094378975329406,3.0593839720772085,2.302585092994046,,2.9584080547372062,12.493754703080794,0.0,,,2,,0.0,0.0,0.0,19.26727488113982,53333.333333333336,0.0,19.26727488113982,266666.6626930241,1.0700411330335953,4
H29803-04-01,2.0,0.400000005960464,0.0,0.400000005960464,,140.8919475683349,741.0,63000.0,0.0,0.0,84.0,0.0,22.759468453346408,84.0,-0.9162907169729952,3.124981254563022,4.430816798843313,,5.641140447855126,14.48333991563877,0.0,,,2,,0.0,140.8919475683349,0.0,281.7838951366698,780000.0,0.0,281.7838951366698,1949999.9709427385,1.0700411330335953,4
H29803-04-01,3.0,0.100000001490116,0.0,0.100000001490116,,36.12614040213716,130.0,63000.0,0.0,0.0,13.0,0.0,22.759468453346408,13.0,-2.302585078092886,3.124981254563022,2.5649493574615367,,3.5870167141595806,13.815510543063114,0.0,,,2,,0.0,0.0,0.0,36.12614040213716,100000.0,0.0,36.12614040213716,999999.9850988403,1.0700411330335953,4
H29803-04-01,4.0,0.8999999761581421,0.0,0.8999999761581421,,126.44149140748006,741.0,63000.0,0.0,25.288298281496008,40.0,0.0,22.759468453346408,40.0,-0.10536054214877988,3.124981254563022,3.6888794541139363,,5.245244790763112,13.27651408372254,0.0,,,2,,0.0,37.93244742224402,0.0,189.66223711122007,525000.0,0.0,189.66223711122007,583333.3487863898,1.0700411330335953,4
H29803-04-01,5.0,0.100000001490116,0.0,0.100000001490116,,16.85886552099734,210.0,63000.0,0.0,0.0,1.0,4.0,22.759468453346408,5.0,-2.302585078092886,3.124981254563022,1.6094379124341003,1.4667531779594893,3.384492450048106,13.61298627895164,4.335136848256459,,,2,4.335136848256459,4.214716380249335,8.42943276049867,0.0,29.503014661745343,81666.66666666667,0.0,29.503014661745343,816666.6544973863,1.0700411330335953,4
H29805-04-01,1.0,0.25,0.0,0.25,,22.12726099630901,210.0,20000.0,0.0,0.0,10.0,5.0,7.225228080427431,15.0,-1.3862943611198906,1.9775788017254798,2.70805020110221,,3.923488950780793,13.235692062711331,0.0,,,2,,3.161037285187001,25.288298281496008,0.0,50.576596562992016,140000.0,0.0,50.576596562992016,560000.0,1.0700411330335953,4
